,fraud_bool,credit_risk_score,current_address_months_count,log_zip_count_4w,zip_count_4w,date_of_birth_distinct_emails_4w,bank_branch_count_8w,income,month,customer_age,bank_months_count,proposed_credit_limit,device_distinct_emails_8w,housing_status_BA,employment_status_CA,source_INTERNET,phone_mobile_valid,device_os_windows,keep_alive_session,email_is_free,log_prev_address_months_count
523427,0,0.7584973166368515,0.49650349650349646,0.7535633901826203,0.14912673533363185,0.4358974358974359,0.007966457023060796,0.6250000000000001,0.8571428571428571,0.125,0.06060606060606061,0.41884816753926707,0.6666666666666666,False,True,True,1,False,1,1,0.0
425043,0,0.6082289803220036,0.12820512820512822,0.7285154382514439,0.12285415733691596,0.07692307692307693,0.004612159329140461,0.0,0.14285714285714285,0.5,0.15151515151515152,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
744401,0,0.31663685152057247,0.4895104895104895,0.760982633337279,0.1579340200029855,0.23076923076923075,0.01509433962264151,1.0,0.0,0.5,0.06060606060606061,0.005235602094240843,0.6666666666666666,True,True,True,0,False,0,1,0.0
639246,0,0.4221824686940966,0.15151515151515152,0.8445430931881364,0.3012389908941633,0.3846153846153846,0.004612159329140461,0.7500000000000001,0.0,0.375,0.09090909090909091,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
716087,0,0.3416815742397138,0.12121212121212122,0.8598380692349438,0.33900582176444244,0.3846153846153846,0.7123689727463312,0.6250000000000001,0.0,0.125,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
895310,0,0.5831842576028623,0.07459207459207459,0.84651707907993,0.3058665472458576,0.4358974358974359,0.0041928721174004195,0.375,0.5714285714285714,0.25,0.18181818181818182,0.16230366492146603,0.6666666666666666,False,False,True,1,False,0,1,0.0
856307,0,0.4203935599284436,0.24475524475524477,0.7358402444989766,0.13001940588147484,0.10256410256410256,0.0,0.25,0.7142857142857142,0.625,0.0,0.005235602094240843,0.6666666666666666,False,True,True,0,True,1,0,0.0
432811,0,0.43828264758497315,0.016317016317016316,0.7785578594743164,0.18092252575011195,0.2564102564102564,0.0008385744234800838,0.125,0.14285714285714285,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.5192199072046363
819439,0,0.6153846153846154,0.1421911421911422,0.7848084975696535,0.18987908643081056,0.358974358974359,0.018448637316561843,0.875,0.7142857142857142,0.5,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
83197,0,0.7209302325581395,0.03496503496503496,0.7878243459069573,0.19435736677115986,0.15384615384615385,0.2180293501048218,1.0,1.0,0.25,0.8787878787878788,0.6858638743455497,0.6666666666666666,True,True,True,1,True,1,1,0.4027880494888499
787901,0,0.667262969588551,0.35198135198135194,0.7765139871850522,0.17808628153455738,0.1282051282051282,0.0037735849056603774,0.375,0.7142857142857142,0.375,0.8787878787878788,0.6858638743455497,0.6666666666666666,True,False,True,1,False,1,1,0.0
486443,0,0.35241502683363146,0.22843822843822845,0.8420816436223953,0.29556650246305416,0.6153846153846154,0.0041928721174004195,0.5,0.14285714285714285,0.125,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.533835701007662
102807,0,0.4293381037567084,0.16783216783216784,0.8680680690293633,0.361247947454844,0.1794871794871795,0.0,0.875,0.42857142857142855,0.25,0.0,0.005235602094240843,0.6666666666666666,False,False,True,0,False,1,0,0.0
869682,0,0.48658318425760283,0.18414918414918416,0.7454184452129335,0.1400208986415883,0.3846153846153846,0.0012578616352201257,0.25,0.7142857142857142,0.25,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
832174,0,0.6636851520572451,0.2937062937062937,0.7850117509555066,0.1901776384535005,0.23076923076923075,0.0,0.25,0.7142857142857142,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
223015,0,0.5706618962432917,0.030303030303030304,0.6990285163846766,0.09777578743095984,0.20512820512820512,0.8788259958071278,0.6250000000000001,0.42857142857142855,0.375,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,1,0.6959458050972734
334264,0,0.40071556350626114,0.10955710955710957,0.8322350063491535,0.2739214808180325,0.2564102564102564,0.0,0.0,0.2857142857142857,0.125,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
368667,0,0.6618962432915921,0.07226107226107227,0.6900536653693189,0.09120764293178087,0.1794871794871795,0.0037735849056603774,0.6250000000000001,0.2857142857142857,0.375,0.12121212121212122,0.42408376963350797,0.6666666666666666,False,True,True,1,True,1,1,0.0
262284,0,0.518783542039356,0.12354312354312355,0.8101352837795573,0.23092998955067917,0.3076923076923077,0.0012578616352201257,0.7500000000000001,0.2857142857142857,0.25,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
172002,0,0.6386404293381038,0.10023310023310024,0.7083425640258305,0.10509031198686371,0.3333333333333333,0.649895178197065,1.0,0.42857142857142855,0.125,0.06060606060606061,0.42408376963350797,0.6666666666666666,False,True,True,1,True,0,0,0.0
828733,0,0.4776386404293381,0.8484848484848485,0.8448635174520501,0.3019853709508882,0.15384615384615385,0.3115303983228511,1.0,0.7142857142857142,0.25,0.21212121212121213,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
846752,0,0.43828264758497315,0.3822843822843823,0.7593839566294391,0.1559934318555008,0.1794871794871795,0.012159329140461216,1.0,0.7142857142857142,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
50522,0,0.5402504472271914,0.11421911421911422,0.7262987067741034,0.12076429317808628,0.15384615384615385,0.007547169811320755,1.0,1.0,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,1,0.0
69244,0,0.7084078711985689,0.23776223776223776,0.7865260807409824,0.19241677862367515,0.15384615384615385,0.0004192872117400419,1.0,1.0,0.375,0.33333333333333337,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,0,0.0
36182,0,0.5384615384615384,0.5641025641025641,0.6485994806102237,0.06612927302582475,0.10256410256410256,0.0,0.125,1.0,0.375,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
115849,0,0.7531305903398926,0.04428904428904429,0.688993351746178,0.09046126287505597,0.4615384615384615,0.005450733752620545,1.0,0.42857142857142855,0.25,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,1,0.5406928026325899
224996,0,0.6851520572450804,0.21212121212121213,0.6771863887462567,0.08254963427377221,0.3333333333333333,0.0004192872117400419,1.0,0.42857142857142855,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,True,True,True,1,False,0,0,0.0
581184,0,0.5366726296958855,0.09324009324009325,0.7926999440082948,0.20182116733840869,0.23076923076923075,0.0037735849056603774,1.0,0.8571428571428571,0.25,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
690995,0,0.4740608228980322,0.4149184149184149,0.812539055628054,0.23525899387968352,0.3846153846153846,0.6033542976939203,0.0,0.0,0.125,0.6060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.0
877568,0,0.445438282647585,0.10722610722610723,0.8627699910617722,0.34676817435438123,0.358974358974359,0.005450733752620545,0.875,0.5714285714285714,0.125,0.18181818181818182,0.16230366492146603,0.6666666666666666,True,True,True,1,False,1,1,0.0
638300,0,0.6440071556350626,0.19813519813519814,0.7976754429012048,0.20973279593969246,0.07692307692307693,0.180293501048218,1.0,0.0,0.5,0.8787878787878788,0.6858638743455497,0.6666666666666666,False,True,True,1,False,0,1,0.0
818663,0,0.5044722719141324,0.23543123543123542,0.671951065025461,0.07926556202418271,0.15384615384615385,0.005870020964360586,0.7500000000000001,0.7142857142857142,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,0,0.0
379884,0,0.4293381037567084,0.09324009324009325,0.6039162737214697,0.04672339155097775,0.5128205128205128,0.0008385744234800838,0.375,0.2857142857142857,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
288817,0,0.5849731663685152,0.6456876456876457,0.7600011669028062,0.1567398119122257,0.07692307692307693,0.005031446540880503,0.125,0.2857142857142857,0.5,0.48484848484848486,0.16230366492146603,0.6666666666666666,True,True,True,1,True,0,1,0.0
665382,0,0.40966010733452596,0.4405594405594405,0.8227985597928525,0.25466487535453053,0.5384615384615384,0.03563941299790356,0.875,0.0,0.5,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
265076,0,0.5474060822898033,0.018648018648018648,0.825798708267317,0.2606359158083296,0.2564102564102564,0.0,0.0,0.2857142857142857,0.25,0.0,0.42408376963350797,0.6666666666666666,False,True,True,1,True,0,1,0.417403843289307
865506,0,0.7495527728085867,0.1724941724941725,0.7746575464085659,0.17554858934169276,0.10256410256410256,0.004612159329140461,0.25,0.7142857142857142,0.5,0.09090909090909091,0.6858638743455497,0.6666666666666666,True,False,True,1,False,1,1,0.0
392790,0,0.4919499105545617,0.07459207459207459,0.7452805657383532,0.1398716226302433,0.3076923076923077,0.004612159329140461,0.375,0.14285714285714285,0.375,0.06060606060606061,0.005235602094240843,1.0,False,False,True,0,False,0,1,0.6196419742204653
58619,0,0.45796064400715564,0.06526806526806528,0.7217482176428134,0.11658456486042693,0.2564102564102564,0.007127882599580713,1.0,1.0,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
385405,1,0.4364937388193202,0.23776223776223776,0.9213408962237092,0.5450067174205105,0.20512820512820512,0.0,0.125,0.14285714285714285,0.375,0.8787878787878788,0.005235602094240843,0.3333333333333333,True,True,True,0,False,0,0,0.0
442489,0,0.33989266547406083,0.15151515151515152,0.7587637945979635,0.1552470517987759,0.28205128205128205,0.33962264150943394,0.375,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
27143,0,0.6475849731663685,0.30536130536130535,0.6697468935397702,0.07792207792207792,0.20512820512820512,0.0012578616352201257,1.0,1.0,0.25,0.09090909090909091,0.16230366492146603,0.6666666666666666,True,False,True,1,False,1,1,0.0
40536,0,0.5205724508050089,0.5174825174825175,0.7544661580608216,0.15017166741304672,0.4358974358974359,0.004612159329140461,0.875,1.0,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
808651,0,0.5652951699463327,0.03263403263403263,0.7675363107462411,0.16614420062695923,0.1282051282051282,0.30901467505241087,0.875,0.7142857142857142,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.7768828775698478
22547,0,0.49731663685152055,0.0979020979020979,0.5682420802467772,0.03537841468875951,0.28205128205128205,0.0004192872117400419,0.7500000000000001,1.0,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
601554,0,0.5026833631484794,0.2027972027972028,0.7833767331266521,0.18778922227198086,0.3846153846153846,0.005031446540880503,0.6250000000000001,0.8571428571428571,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,0,0.0
60863,0,0.5008944543828264,0.02097902097902098,0.8076008258998296,0.22645170921032987,0.28205128205128205,0.009224318658280922,1.0,1.0,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.5192199072046363
505137,0,0.46332737030411447,0.08857808857808858,0.8719172319869392,0.37214509628302733,0.23076923076923075,0.01509433962264151,0.5,0.14285714285714285,0.25,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
402401,0,0.40071556350626114,0.06293706293706294,0.880023024538659,0.3961785341095686,0.5641025641025641,0.0859538784067086,0.375,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
632084,0,0.37924865831842575,0.055944055944055944,0.8393723980833583,0.2894461859979101,0.3333333333333333,0.0,0.375,0.0,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.7252329310321828
715430,0,0.592128801431127,0.004662004662004662,0.7373155235919439,0.1315121659949246,0.5641025641025641,0.11278825995807128,0.125,0.0,0.125,0.06060606060606061,0.6858638743455497,0.6666666666666666,False,False,True,1,False,1,1,0.559729263768595
932203,0,0.5008944543828264,0.07226107226107227,0.8447354427417615,0.3016868189281982,0.2564102564102564,0.020545073375262055,0.5,0.5714285714285714,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,True,True,True,1,False,1,0,0.44329740604620366
625348,0,0.37209302325581395,0.08158508158508158,0.9638887554867955,0.7568293775190327,0.41025641025641024,0.0004192872117400419,0.6250000000000001,0.0,0.125,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
757467,0,0.4937388193202147,0.06526806526806528,0.751476010968997,0.14673831915211225,0.1282051282051282,0.350104821802935,1.0,0.7142857142857142,0.375,0.48484848484848486,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
464906,0,0.33273703041144903,0.13986013986013987,0.8494537282010988,0.3128825197790715,0.3333333333333333,0.0004192872117400419,1.0,0.14285714285714285,0.125,0.9696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
444422,0,0.5330948121645795,0.5524475524475525,0.7493544808910306,0.1443499029705926,0.20512820512820512,0.004612159329140461,0.0,0.14285714285714285,0.375,0.06060606060606061,0.42408376963350797,0.6666666666666666,False,False,True,1,True,0,1,0.0
338423,0,0.4293381037567084,0.1351981351981352,0.765899265677358,0.16405433646812956,0.4358974358974359,0.0,0.7500000000000001,0.2857142857142857,0.25,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.0
288991,0,0.4597495527728086,0.1724941724941725,0.7434746627041702,0.1379310344827586,0.358974358974359,0.0037735849056603774,0.6250000000000001,0.2857142857142857,0.375,0.48484848484848486,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,0,0.0
982590,0,0.5778175313059034,0.36829836829836826,0.8246069651650098,0.25824749962681,0.15384615384615385,0.005031446540880503,0.6250000000000001,0.5714285714285714,0.375,0.6363636363636364,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,1,0.0
915258,0,0.6064400715563506,0.06526806526806528,0.70195145681892,0.10001492760113449,0.48717948717948717,0.005870020964360586,1.0,0.5714285714285714,0.25,0.9393939393939394,0.6858638743455497,0.6666666666666666,True,True,True,1,False,1,0,0.0
15116,0,0.7173524150268336,0.3752913752913753,0.7235550004750418,0.11822660098522167,0.02564102564102564,0.0,0.375,1.0,0.375,0.0,0.41884816753926707,0.6666666666666666,True,False,True,1,False,0,0,0.0
315828,0,0.9373881932021467,0.8531468531468531,0.5971783616526558,0.04433497536945812,0.20512820512820512,0.6729559748427673,1.0,0.2857142857142857,0.125,0.7878787878787878,0.9476439790575918,0.6666666666666666,True,True,True,1,True,0,0,0.0
240630,0,0.4472271914132379,0.10023310023310024,0.7966583738943049,0.20809075981489772,0.07692307692307693,0.0067085953878406705,1.0,0.42857142857142855,0.375,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
740466,0,0.5509838998211092,0.08391608391608392,0.6781159671615332,0.0831467383191521,0.2564102564102564,0.0033542976939203353,0.6250000000000001,0.0,0.25,0.6666666666666666,0.42408376963350797,0.6666666666666666,True,True,True,1,False,0,0,0.5536203846000464
938510,0,0.5366726296958855,0.006993006993006993,0.7250147791208467,0.11957008508732646,0.4358974358974359,0.0008385744234800838,1.0,0.5714285714285714,0.25,0.8787878787878788,0.16230366492146603,0.6666666666666666,False,False,True,1,True,1,0,0.7752279315352152
889569,0,0.40966010733452596,0.002331002331002331,0.7573889075306467,0.15360501567398116,0.4615384615384615,0.005031446540880503,0.875,0.5714285714285714,0.25,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.6571246603656371
262583,0,0.5420393559928444,0.34265734265734266,0.8442218752046504,0.30049261083743845,0.41025641025641024,0.0025157232704402514,0.0,0.2857142857142857,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,0,0.0
325289,0,0.39892665474060823,0.025641025641025644,0.7074222220957324,0.10434393193013883,0.3846153846153846,0.0033542976939203353,0.6250000000000001,0.2857142857142857,0.375,0.36363636363636365,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.43084907023657243
78552,0,0.6601073345259392,0.0,0.7450043662012935,0.13957307060755333,0.2564102564102564,0.0004192872117400419,0.7500000000000001,1.0,0.5,0.0,0.16230366492146603,0.6666666666666666,True,False,True,1,True,0,1,0.9725724022469107
803824,0,0.4740608228980322,0.296037296037296,0.7945999872846959,0.20480668756530823,0.3333333333333333,0.016352201257861635,1.0,0.7142857142857142,0.125,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
509520,0,0.5384615384615384,0.10023310023310024,0.7571373543312464,0.15330646365129122,0.20512820512820512,0.8364779874213836,0.0,0.14285714285714285,0.125,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
248125,1,0.3416815742397138,0.49650349650349646,0.77131520587995,0.17107030900134346,0.358974358974359,0.0008385744234800838,0.0,0.2857142857142857,0.125,0.9696969696969697,0.42408376963350797,0.6666666666666666,False,False,True,1,False,0,0,0.0
917025,0,0.6851520572450804,0.3356643356643356,0.8898872580846892,0.42752649649201374,0.1794871794871795,0.007127882599580713,0.875,0.5714285714285714,0.375,0.06060606060606061,0.6858638743455497,0.6666666666666666,True,True,True,0,True,1,1,0.0
924224,0,0.5008944543828264,0.011655011655011656,0.7469255218377029,0.14166293476638303,0.2564102564102564,0.8046121593291404,0.875,0.5714285714285714,0.25,0.8181818181818181,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.5656237515057119
921844,0,0.7030411449016101,0.4242424242424242,0.7578905547079905,0.15420211971936107,0.1794871794871795,0.006289308176100628,1.0,0.5714285714285714,0.5,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,False,True,1,False,0,1,0.0
985153,0,0.5384615384615384,0.43589743589743585,0.8540063476500992,0.32407822062994474,0.1794871794871795,0.5668763102725367,0.875,0.5714285714285714,0.25,0.6060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.0
491866,0,0.6118067978533095,0.11888111888111888,0.6699936598057216,0.0780713539334229,0.2564102564102564,0.005450733752620545,1.0,0.14285714285714285,0.375,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
460914,0,0.40966010733452596,0.09557109557109558,0.9023412042831397,0.47066726377071205,0.3076923076923077,0.0,1.0,0.14285714285714285,0.25,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
349993,0,0.3881932021466905,0.025641025641025644,0.718397239615374,0.1135990446335274,0.4358974358974359,0.033962264150943396,0.0,0.2857142857142857,0.125,0.6666666666666666,0.16230366492146603,0.6666666666666666,False,True,True,1,True,0,0,0.8163302137597503
542573,0,0.3935599284436494,0.44755244755244755,0.6714644767110913,0.07896701000149275,0.10256410256410256,0.0016771488469601676,0.6250000000000001,0.8571428571428571,0.125,0.6666666666666666,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
966516,0,0.5456171735241503,0.5314685314685315,0.7604928286619319,0.1573369159576056,0.15384615384615385,0.1769392033542977,1.0,0.5714285714285714,0.375,0.9696969696969697,0.16230366492146603,0.6666666666666666,True,True,True,1,True,0,1,0.0
373381,0,0.4203935599284436,0.2400932400932401,0.8064869880394994,0.22451112106284518,0.1794871794871795,0.01761006289308176,0.125,0.2857142857142857,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,0,0.0
707319,0,0.6815742397137745,0.04195804195804195,0.7340474652492162,0.12822809374533511,0.3846153846153846,0.259958071278826,1.0,0.0,0.5,0.5151515151515151,0.16230366492146603,0.6666666666666666,False,True,True,1,False,0,1,0.843889664529364
722438,0,0.6350626118067979,0.02097902097902098,0.7292980334669363,0.12360053739364084,0.41025641025641024,0.002935010482180293,1.0,0.0,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.6820556092406296
70058,0,0.8729874776386404,0.38694638694638694,0.7451425395053902,0.13972234661889832,0.07692307692307693,0.309853249475891,0.875,1.0,0.25,0.18181818181818182,0.6858638743455497,0.6666666666666666,True,True,True,1,False,0,0,0.0
173071,0,0.47227191413237923,0.023310023310023312,0.7365799820077026,0.1307657859381997,0.1282051282051282,0.0033542976939203353,0.875,0.42857142857142855,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,1,0.559729263768595
357497,0,0.5277280858676208,0.004662004662004662,0.753433908760354,0.1489774593222869,0.3076923076923077,0.0004192872117400419,0.875,0.2857142857142857,0.375,0.0,0.42408376963350797,0.6666666666666666,False,False,True,1,False,1,0,0.6110259490495293
422005,0,0.5330948121645795,0.09090909090909091,0.7636439804213374,0.161218092252575,0.3076923076923077,0.0,1.0,0.14285714285714285,0.25,0.0,0.6858638743455497,0.6666666666666666,False,False,True,1,False,1,0,0.0
736668,0,0.7084078711985689,0.07459207459207459,0.7121382193970633,0.10822510822510822,0.20512820512820512,0.007127882599580713,0.875,0.0,0.125,0.8787878787878788,0.6858638743455497,0.6666666666666666,False,True,True,1,False,1,1,0.4027880494888499
409272,0,0.40429338103756707,0.027972027972027972,0.7806750597065073,0.18390804597701146,0.3076923076923077,0.0041928721174004195,0.5,0.14285714285714285,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.9673553473918357
648576,0,0.5509838998211092,0.09557109557109558,0.9505466114891762,0.6827884758919242,0.7692307692307692,0.004612159329140461,0.875,0.0,0.25,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
309174,0,0.5241502683363148,0.011655011655011656,0.7726624973097725,0.17286162113748318,0.1282051282051282,0.0004192872117400419,0.875,0.2857142857142857,0.125,0.8181818181818181,0.16230366492146603,0.6666666666666666,False,True,True,0,False,1,0,0.7577146191211165
742812,0,0.38998211091234347,0.2727272727272727,0.9506881942454902,0.683534855948649,0.3076923076923077,0.0012578616352201257,0.875,0.0,0.125,0.9393939393939394,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
78881,0,0.59391771019678,0.20512820512820512,0.7699537693997114,0.16927899686520373,0.1794871794871795,0.0020964360587002098,0.7500000000000001,1.0,0.25,0.06060606060606061,0.42408376963350797,0.6666666666666666,False,True,True,1,False,1,0,0.0
836174,0,0.5080500894454383,0.4755244755244755,0.9149767323022769,0.5188834154351396,0.15384615384615385,0.0004192872117400419,0.0,0.7142857142857142,0.0,0.0,0.005235602094240843,0.6666666666666666,False,True,True,1,False,1,0,0.0
742917,0,0.5384615384615384,0.07925407925407926,0.7917393793670406,0.20032840722495893,0.6153846153846154,0.2863731656184486,0.875,0.0,0.25,0.06060606060606061,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,0,0.4548865294265676
791831,0,0.44364937388193204,0.08624708624708625,0.6753069988411581,0.08135542618301239,0.1794871794871795,0.3052410901467505,0.7500000000000001,0.7142857142857142,0.375,0.8787878787878788,0.005235602094240843,0.6666666666666666,False,True,True,1,False,0,1,0.0
949954,0,0.5259391771019678,0.06293706293706294,0.7438936473453275,0.13837886251679354,0.2564102564102564,0.005031446540880503,0.875,0.5714285714285714,0.125,0.09090909090909091,0.005235602094240843,0.6666666666666666,False,True,True,1,True,0,0,0.0
282505,0,0.5152057245080501,0.0979020979020979,0.8996005989736925,0.46081504702194354,0.15384615384615385,0.010482180293501047,1.0,0.2857142857142857,0.5,0.7878787878787878,0.005235602094240843,1.0,False,False,True,0,False,0,1,0.0
364420,0,0.7423971377459749,0.23543123543123542,0.8044926059844235,0.2210777728019107,0.23076923076923075,0.0004192872117400419,0.5,0.2857142857142857,0.125,0.0,0.42408376963350797,0.6666666666666666,False,True,True,0,False,1,1,0.0
281848,0,0.3613595706618962,0.296037296037296,0.7461056520868572,0.14076727869831315,0.1794871794871795,0.0004192872117400419,0.7500000000000001,0.2857142857142857,0.25,0.696969696969697,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
848526,0,0.5259391771019678,0.08857808857808858,0.7830678589029088,0.18734139423794594,0.10256410256410256,0.530398322851153,0.0,0.7142857142857142,0.625,0.48484848484848486,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
718392,0,0.4561717352415027,0.013986013986013988,0.8620992535303705,0.34497686221824153,0.23076923076923075,0.021383647798742137,1.0,0.0,0.5,0.6363636363636364,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.768440112510446
927871,0,0.5867620751341682,0.023310023310023312,0.7021439967705887,0.10016420361247948,0.28205128205128205,0.0008385744234800838,1.0,0.5714285714285714,0.25,0.06060606060606061,0.005235602094240843,0.6666666666666666,True,True,True,1,False,0,0,0.6571246603656371
585722,0,0.5134168157423972,0.0979020979020979,0.8318817627811502,0.27317510076130763,0.1282051282051282,0.0129979035639413,0.0,0.8571428571428571,0.25,0.7878787878787878,0.42408376963350797,0.6666666666666666,False,True,True,1,False,1,0,0.0
693724,0,0.5008944543828264,0.4662004662004662,0.9380029145436725,0.6197939991043439,0.6666666666666666,0.0033542976939203353,0.125,0.0,0.0,0.7878787878787878,0.005235602094240843,0.6666666666666666,False,True,True,1,True,1,1,0.0
588056,0,0.667262969588551,0.009324009324009324,0.6111001455408803,0.04941035975518734,0.1282051282051282,0.7689727463312369,1.0,0.8571428571428571,0.25,0.12121212121212122,0.6858638743455497,0.6666666666666666,True,True,True,1,False,1,1,0.5768262794035196
241960,0,0.7620751341681574,0.13752913752913754,0.8401048426339022,0.29108822212270485,0.1794871794871795,0.0004192872117400419,0.6250000000000001,0.42857142857142855,0.5,0.0,0.6858638743455497,0.6666666666666666,True,True,True,0,False,1,0,0.0
89568,0,0.8014311270125223,0.05128205128205128,0.771653343316983,0.17151813703537838,0.1794871794871795,0.0004192872117400419,0.5,1.0,0.25,0.0,0.16230366492146603,0.6666666666666666,False,True,True,1,False,1,1,0.533835701007662
474348,0,0.5026833631484794,0.039627039627039624,0.8551938617513248,0.3270637408568443,0.3333333333333333,0.0,0.125,0.14285714285714285,0.25,0.0,0.16230366492146603,0.6666666666666666,False,True,True,1,True,1,1,0.7649404929339938
52659,0,0.481216457960644,0.0675990675990676,0.7995952441309614,0.212867592177937,0.1794871794871795,0.007966457023060796,0.7500000000000001,1.0,0.375,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,True,1,1,0.0
238817,0,0.4203935599284436,0.030303030303030304,0.6917323377901782,0.09240185102254067,0.1794871794871795,0.0004192872117400419,0.6250000000000001,0.42857142857142855,0.5,0.6363636363636364,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.5873281778654286
53969,0,0.516994633273703,0.055944055944055944,0.728829043322368,0.12315270935960591,0.1794871794871795,0.0008385744234800838,0.375,1.0,0.125,0.06060606060606061,0.005235602094240843,0.6666666666666666,False,False,True,1,False,1,1,0.0
297605,0,0.5474060822898033,0.2540792540792541,0.8358528015828425,0.2816838334079713,0.15384615384615385,0.0004192872117400419,0.7500000000000001,0.2857142857142857,0.375,0.0,0.005235602094240843,0.6666666666666666,False,False,True,0,False,1,1,0.0
337742,0,0.3738819320214669,0.05361305361305361,0.866126942218158,0.35587401104642485,0.10256410256410256,0.0,0.6250000000000001,0.2857142857142857,0.5,0.0,0.005235602094240843,0.6666666666666666,False,False,True,1,False,0,1,0.0
